t_depart [mjd2000],t_arrive [mjd2000],DV [km/s],champ_inter,champ_plan
11962.999323411159,14345.168019927563,28.872891508219375,"[1.19629993e+04 2.00000000e+03 6.45100492e-01 5.54741003e-01
 3.20819534e-01 4.41447297e-01 3.10026974e-01]",[  1.65         0.40275829 382.16869652]
11962.999323411159,14552.378129258515,38.09214254928987,"[1.19629993e+04 2.22222222e+03 3.50440697e-01 7.60401882e-01
 5.47657041e-01 5.00823199e-01 2.23525615e-01]",[  1.65         0.47111641 367.15658363]
11962.999323411159,14791.739206802027,13.68367740360688,"[1.19629993e+04 2.44444444e+03 7.30078177e-01 6.45415150e-01
 4.31567470e-01 4.34102663e-01 2.65520804e-01]",[  1.65         0.39297536 384.29543895]
11962.999323411159,14998.926441771668,9.761700183619556,"[1.19629993e+04 2.66666667e+03 3.42099514e-01 3.60374352e-01
 2.65733037e-01 3.05863566e-01 1.94587039e-01]",[  1.65         0.46646709 369.26045169]
11962.999323411159,15238.28633105517,7.196257114371789,"[1.19629993e+04 2.88888889e+03 4.80591981e-01 4.93039544e-01
 4.01505873e-01 3.71242230e-01 2.69336873e-01]",[1.65000000e+00 3.83652969e-01 3.86398119e+02]
11962.999323411159,15477.38101714131,5.960910509427846,"[1.19629993e+04 3.11111111e+03 6.20848106e-01 6.29939126e-01
 5.51693680e-01 4.59913246e-01 3.82886709e-01]",[  1.73318333   0.43646023 403.27058262]
11962.999323411159,15684.625002612247,6.478041956912033,"[1.19629993e+04 3.33333333e+03 5.38597122e-01 5.49507173e-01
 4.61486716e-01 3.06393233e-01 2.55401191e-01]",[  1.70473523   0.46351392 388.29234587]
11962.999323411159,15891.901896162522,6.1222533935054475,"[1.19629993e+04 3.55555556e+03 5.12730165e-01 5.22777254e-01
 4.36495201e-01 2.38236058e-01 1.96228260e-01]",[  1.66641854   0.4712041  373.3470172 ]
11962.999323411159,16083.2571081608,6.252973690674813,"[1.19629993e+04 3.77777778e+03 6.74969261e-01 5.92610811e-01
 1.97543575e-01 1.56637348e-01 1.10126797e-01]",[  1.65         0.40943992 342.48000697]
11962.999323411159,16386.20500259011,6.7052618786876295,"[1.19629993e+04 4.00000000e+03 8.08423391e-01 7.55414121e-01
 4.15896432e-01 3.63184095e-01 2.47652109e-01]",[  1.82178673   0.47248187 423.20567918]
11982.999323411159,14409.182215835619,26.689813876830414,"[1.19829993e+04 2.00000000e+03 6.80806569e-01 5.39080674e-01
 3.13549025e-01 4.27913542e-01 2.95108198e-01]",[1.65000000e+00 2.63789112e-01 4.26182892e+02]
11982.999323411159,14648.442309085287,17.320470116417766,"[1.19829993e+04 2.22222222e+03 6.25064142e-01 4.74679967e-01
 2.43977550e-01 2.95191407e-01 1.53030039e-01]",[1.65000000e+00 2.33192147e-01 4.43220763e+02]
11982.999323411159,14807.565813683499,12.269529802053922,"[1.19829993e+04 2.44444444e+03 7.01873308e-01 5.73221814e-01
 3.46556414e-01 3.45413781e-01 1.83057128e-01]",[  1.65         0.4125638  380.12204583]
11982.999323411159,15062.950111422397,9.157685699886187,"[1.19829993e+04 2.66666667e+03 6.16301292e-01 6.12154283e-01
 5.31654160e-01 5.60134165e-01 4.54194663e-01]",[1.65000000e+00 2.93246843e-01 4.13284121e+02]
11982.999323411159,15270.166339672207,6.688013550913941,"[1.19829993e+04 2.88888889e+03 6.08411926e-01 6.03038617e-01
 5.22570566e-01 4.87262226e-01 3.89402358e-01]",[1.66096506e+00 3.50772143e-01 3.98278127e+02]
11982.999323411159,15461.303670336134,5.502378241076706,"[1.19829993e+04 3.11111111e+03 2.52572961e-01 2.44013356e-01
 1.65145792e-01 9.27669354e-02 5.25006499e-02]",[  1.65         0.47904802 367.19323581]
11982.999323411159,15716.50177589024,6.240092292218839,"[1.19829993e+04 3.33333333e+03 5.61038745e-01 5.51173323e-01
 4.72218863e-01 3.21459200e-01 2.51346739e-01]",[  1.74147065   0.46538647 400.16911915]
11982.999323411159,15907.868446075387,4.942748183537389,"[1.19829993e+04 3.55555556e+03 5.62362835e-01 5.57760521e-01
 4.76760207e-01 2.68565967e-01 2.33096186e-01]",[  1.65442179   0.47162974 369.31356711]
11982.999323411159,16162.963831230092,4.681201784764439,"[1.19829993e+04 3.77777778e+03 5.18494532e-01 5.24904462e-01
 4.35685167e-01 2.01658216e-01 1.66134906e-01]",[  1.75974344   0.49009261 402.18673004]
11982.999323411159,16354.376721976005,4.473875776578028,"[1.19829993e+04 4.00000000e+03 6.78203130e-01 6.75724833e-01
 6.08501970e-01 3.68916553e-01 2.91221332e-01]",[  1.6665113    0.47356374 371.37739856]
12002.999323411159,14377.017631685942,24.834362639941652,"[1.20029993e+04 2.00000000e+03 7.20520366e-01 5.75996859e-01
 3.46854705e-01 4.55258114e-01 3.18959402e-01]",[  1.65         0.44370838 374.01830827]
12002.999323411159,14600.258305983662,16.059697008796796,"[1.20029993e+04 2.22222222e+03 6.14950057e-01 4.44561423e-01
 2.08273188e-01 2.52952582e-01 1.18813955e-01]",[  1.65         0.43840607 375.03676035]
12002.999323411159,14807.412948468385,11.400495113189733,"[1.20029993e+04 2.44444444e+03 6.81751681e-01 5.30012277e-01
 2.90689860e-01 2.84515851e-01 1.34062133e-01]",[  1.65         0.49286295 359.96918061]
12002.999323411159,15062.77502206039,8.940825142732526,"[1.20029993e+04 2.66666667e+03 7.25975940e-01 5.87418163e-01
 3.55829125e-01 3.04433118e-01 1.40755432e-01]",[1.66813565e+00 3.80825808e-01 3.93109032e+02]
12002.999323411159,15269.993038902423,7.266738749870922,"[1.20029993e+04 2.88888889e+03 4.81001474e-01 4.62926286e-01
 3.70664007e-01 3.27258761e-01 2.31786705e-01]",[  1.65         0.42264379 378.1048266 ]
12002.999323411159,15556.990260787396,6.403804840441518,"[1.20029993e+04 3.11111111e+03 5.90067838e-01 5.73139684e-01
 4.89335327e-01 3.86543110e-01 3.04972150e-01]",[1.85000000e+00 4.38464375e-01 4.42879826e+02]
12002.999323411159,15764.261944319687,5.368069044759905,"[1.20029993e+04 3.33333333e+03 4.03720265e-01 3.88044532e-01
 2.96465735e-01 1.42458507e-01 1.18280605e-01]",[  1.82164883   0.46229788 427.92928758]
12002.999323411159,15955.62850446747,5.279856730996351,"[1.20029993e+04 3.55555556e+03 5.79505343e-01 5.65646705e-01
 4.81948220e-01 2.59741029e-01 2.53100420e-01]",[  1.73751248   0.46963689 397.0736255 ]
12002.999323411159,16242.870106756596,5.031992147805855,"[1.20029993e+04 3.77777778e+03 6.19474316e-01 6.03141284e-01
 5.24353044e-01 3.01678560e-01 2.30740056e-01]",[1.85000000e+00 3.58380837e-01 4.62093006e+02]
12002.999323411159,16418.056880843895,4.5386656640871275,"[1.20029993e+04 4.00000000e+03 4.93003357e-01 4.77691883e-01
 3.90206807e-01 1.60162745e-01 8.91074150e-02]",[  1.80089471   0.4932575  415.05755743]
12022.999323411159,14345.239804160543,23.909458310003785,"[1.20229993e+04 2.00000000e+03 5.68103261e-01 3.61194818e-01
 1.36079902e-01 2.23538785e-01 1.09680641e-01]",[  1.65         0.33195711 322.24048075]
12022.999323411159,14632.319859569934,15.525755225902333,"[1.20229993e+04 2.22222222e+03 7.51591259e-01 6.00680178e-01
 3.65239093e-01 4.08668073e-01 2.48517214e-01]",[1.65000000e+00 3.80601032e-01 3.87098314e+02]
12022.999323411159,14855.572869026737,11.400010985838845,"[1.20229993e+04 2.44444444e+03 6.86988803e-01 5.12285620e-01
 2.65230553e-01 2.59929346e-01 1.11017173e-01]",[1.65000000e+00 3.76192976e-01 3.88129101e+02]
12022.999323411159,15078.818377140768,8.313262944318998,"[1.20229993e+04 2.66666667e+03 6.31074629e-01 3.17570122e-01
 2.58621970e-01 2.71857165e-01 1.92005868e-01]",[1.65000000e+00 3.71899654e-01 3.89152387e+02]
12022.999323411159,15333.92314633328,5.807886349264509,"[1.20229993e+04 2.88888889e+03 7.40537264e-01 4.73056327e-01
 4.18949249e-01 3.60053210e-01 2.89527895e-01]",[1.75076834e+00 3.78040268e-01 4.22034934e+02]
12022.999323411159,15572.9795021328,4.80366548274711,"[1.20229993e+04 3.11111111e+03 7.84972526e-01 5.46625121e-01
 4.95646637e-01 3.79816166e-01 3.28089142e-01]",[  1.841695     0.44399552 438.86906761]
12022.999323411159,15764.28132030984,4.631457210969296,"[1.20229993e+04 3.33333333e+03 7.92724016e-01 5.59720124e-01
 5.09685522e-01 3.41509410e-01 3.09179533e-01]",[  1.765468     0.46579514 407.94866357]
12022.999323411159,15955.620438145725,4.214427968301664,"[1.20229993e+04 3.55555556e+03 7.79825712e-01 5.35270995e-01
 2.99408001e-01 3.83229490e-01 2.89803946e-01]",[  1.67703778   0.46941308 377.06555918]
12022.999323411159,16162.909916824341,3.64241125484549,"[1.20229993e+04 3.77777778e+03 7.49180573e-01 4.85271339e-01
 2.47545642e-01 3.13472995e-01 1.82522599e-01]",[  1.65         0.47482864 362.13281564]
12022.999323411159,16417.990585874395,3.816019489065643,"[1.20229993e+04 4.00000000e+03 6.94465741e-01 4.01490525e-01
 1.71458705e-01 2.12037880e-01 8.55497704e-02]",[  1.74073157   0.49170593 394.99126246]
12042.999323411159,14456.997425963482,22.927704163694703,"[1.20429993e+04 2.00000000e+03 6.86055152e-01 4.85699243e-01
 2.33231574e-01 3.27847653e-01 1.94053314e-01]",[1.65000000e+00 2.91450766e-01 4.13998103e+02]
12042.999323411159,14632.049974272559,14.940615352077666,"[1.20429993e+04 2.22222222e+03 8.70383143e-01 6.81289827e-01
 4.95690446e-01 5.33266703e-01 3.75893745e-01]",[  1.65         0.48605897 366.82842864]
12042.999323411159,14887.527318956978,9.50866439687194,"[1.20429993e+04 2.44444444e+03 6.12714755e-01 2.76984724e-01
 2.26247024e-01 2.98884290e-01 2.06059971e-01]",[1.65000000e+00 3.31567339e-01 4.00083551e+02]
12042.999323411159,15142.853015610472,6.104680512026805,"[1.20429993e+04 2.66666667e+03 7.64622450e-01 6.24943451e-01
 3.08213053e-01 4.48420545e-01 3.47946268e-01]",[1.65000000e+00 2.50368290e-01 4.33187026e+02]
12042.999323411159,15333.939418732361,4.240795908014536,"[1.20429993e+04 2.88888889e+03 8.53678780e-01 7.58215880e-01
 4.99440952e-01 5.67021219e-01 4.89224671e-01]",[1.70397914e+00 3.95008713e-01 4.02051206e+02]
12042.999323411159,15573.036979069413,3.6847033339110085,"[1.20429993e+04 3.11111111e+03 6.23139321e-01 4.36692957e-01
 1.25758380e-01 1.37316130e-01 9.18043108e-02]",[  1.78656589   0.44883681 418.92654455]
12042.999323411159,15796.245298272825,3.637672912637642,"[1.20429993e+04 3.33333333e+03 8.42101999e-01 6.33078225e-01
 5.87188287e-01 4.24938766e-01 3.91892832e-01]",[  1.80147809   0.46773737 419.91264153]
12042.999323411159,15971.59222332832,3.3387185005258555,"[1.20429993e+04 3.55555556e+03 7.75294206e-01 5.12401074e-01
 4.60054316e-01 2.49184912e-01 2.22239274e-01]",[  1.66948258   0.48585981 373.03734436]
12042.999323411159,16226.76565201961,3.0698278320687296,"[1.20429993e+04 3.77777778e+03 8.18733732e-01 5.87877428e-01
 5.41018682e-01 3.11423487e-01 2.61184786e-01]",[  1.76933542   0.47246951 405.98855083]
12042.999323411159,16449.99646777562,3.0963728750663786,"[1.20429993e+04 4.00000000e+03 8.40908894e-01 6.27090765e-01
 4.02922035e-01 4.56975831e-01 2.73030119e-01]",[  1.77405948   0.47250152 406.99714436]
12062.999323411159,14424.674126742702,21.698070253439422,"[1.20629993e+04 2.00000000e+03 8.53731869e-01 5.79285599e-01
 3.73950299e-01 4.73266371e-01 3.24941436e-01]",[  1.65         0.4936884  361.67480333]
12062.999323411159,14680.104333623389,14.445129086025542,"[1.20629993e+04 2.22222222e+03 9.12190956e-01 7.28233187e-01
 5.64724168e-01 6.02495938e-01 4.44507501e-01]",[1.65000000e+00 3.49452956e-01 3.94882788e+02]
12062.999323411159,14935.426726926058,8.94583615188855,"[1.20629993e+04 2.44444444e+03 8.18993430e-01 6.83153720e-01
 3.84088656e-01 5.83293076e-01 4.79246312e-01]",[1.65000000e+00 2.60162859e-01 4.27982959e+02]
12062.999323411159,15158.695513936429,5.863512254311677,"[1.20629993e+04 2.66666667e+03 7.08322877e-01 5.19573504e-01
 1.90779690e-01 3.17087653e-01 2.21636777e-01]",[1.65000000e+00 2.58121455e-01 4.29029524e+02]
12062.999323411159,15317.73952227218,4.04091490889802,"[1.20629993e+04 2.88888889e+03 7.81145682e-01 6.26437584e-01
 3.05614516e-01 3.73742779e-01 2.90895555e-01]",[  1.65         0.48486769 365.85130997]
12062.999323411159,15557.030021784554,3.291868859711545,"[1.20629993e+04 3.11111111e+03 7.37590358e-01 5.59637155e-01
 2.32631140e-01 2.43009506e-01 1.83240254e-01]",[  1.68277893   0.45395064 382.91958726]
12062.999323411159,15764.327719048939,2.8484635166487897,"[1.20629993e+04 3.33333333e+03 8.30761472e-01 7.00817787e-01
 4.11775915e-01 3.73962398e-01 3.18856477e-01]",[  1.65         0.47161191 367.9950623 ]
12062.999323411159,16003.544467882046,2.76887181544746,"[1.20629993e+04 3.55555556e+03 7.75243612e-01 6.15489317e-01
 2.98165886e-01 2.30752980e-01 1.74138538e-01]",[  1.70390533   0.47248397 384.98958892]
12062.999323411159,16210.858507887791,2.8229950610446495,"[1.20629993e+04 3.77777778e+03 7.94713928e-01 5.21966579e-01
 4.69565406e-01 2.31532142e-01 1.89662878e-01]",[  1.66137893   0.47356964 370.0814067 ]
12062.999323411159,16434.047766969983,2.65332518135682,"[1.20629993e+04 4.00000000e+03 8.54299055e-01 6.41195691e-01
 5.96984256e-01 3.52072875e-01 2.79357176e-01]",[  1.66869763   0.49183458 371.04844356]
12082.999323411159,14472.840620979432,21.682944326544188,"[1.20829993e+04 2.00000000e+03 8.27798086e-01 5.31278283e-01
 3.00036638e-01 3.86298480e-01 2.41695550e-01]",[1.65000000e+00 3.69045816e-01 3.89841298e+02]
12082.999323411159,14679.994075105602,14.706967288126053,"[1.20829993e+04 2.22222222e+03 7.79995774e-01 4.41989533e-01
 2.08310170e-01 2.34206986e-01 1.01879129e-01]",[  1.65         0.4397947  374.77252947]
12082.999323411159,14919.31746441856,8.39957578015322,"[1.20829993e+04 2.44444444e+03 6.39027460e-01 4.36293298e-01
 1.09645339e-01 2.83498595e-01 1.79198142e-01]",[1.65000000e+00 3.60878697e-01 3.91873697e+02]
12082.999323411159,15158.602952961292,5.487708156828312,"[1.20829993e+04 2.66666667e+03 8.01254712e-01 6.59293790e-01
 3.29891238e-01 4.59542986e-01 3.61306712e-01]",[1.65000000e+00 3.04776747e-01 4.08936963e+02]
12082.999323411159,15349.72545403305,3.9550094477401694,"[1.20829993e+04 2.88888889e+03 7.50063838e-01 5.83803818e-01
 2.38565628e-01 3.01611134e-01 2.22876710e-01]",[  1.65         0.42401135 377.83724173]
12082.999323411159,15620.752948374502,3.2724047246897037,"[1.20829993e+04 3.11111111e+03 8.00634063e-01 6.65526465e-01
 3.37434865e-01 3.46750383e-01 2.81404550e-01]",[  1.81147955   0.45244373 426.64251385]
12082.999323411159,15780.142553704994,2.8033528122927884,"[1.20829993e+04 3.33333333e+03 7.93416635e-01 6.60490065e-01
 3.29782112e-01 2.92042743e-01 2.39035018e-01]",[  1.65         0.49003869 363.80989696]
12082.999323411159,16035.355734603498,2.563656004999328,"[1.20829993e+04 3.55555556e+03 7.94548552e-01 6.66128627e-01
 3.37080930e-01 2.65460052e-01 2.08373925e-01]",[  1.73936145   0.47126196 396.80085564]
12082.999323411159,16258.62859938298,2.3743948541210655,"[1.20829993e+04 3.77777778e+03 7.23203000e-01 5.69270767e-01
 2.19653712e-01 1.36713051e-01 8.80439012e-02]",[  1.74543489   0.47221826 397.85149819]
12082.999323411159,16561.903795914994,2.457637918123291,"[1.20829993e+04 4.00000000e+03 8.06026084e-01 6.90113615e-01
 3.67774965e-01 2.61057113e-01 1.59708312e-01]",[1.85000000e+00 3.08082608e-01 4.78904473e+02]
12102.999323411159,14472.697237498473,23.72314541514142,"[1.21029993e+04 2.00000000e+03 8.33365523e-01 4.95973694e-01
 2.54766741e-01 3.33913103e-01 1.92296028e-01]",[  1.65         0.46403744 369.69791409]
12102.999323411159,14679.978282414166,14.183510460813842,"[1.21029993e+04 2.22222222e+03 8.01191622e-01 6.43695057e-01
 3.03631535e-01 5.78626478e-01 4.68409384e-01]",[  1.65         0.46333746 354.75673678]
12102.999323411159,14919.215019919535,8.368187670118814,"[1.21029993e+04 2.44444444e+03 7.02085108e-01 4.90761520e-01
 1.44468607e-01 3.26607228e-01 2.17710417e-01]",[  1.65         0.45527526 371.77125206]
12102.999323411159,15174.606321196632,5.7250807809727755,"[1.21029993e+04 2.66666667e+03 7.78286221e-01 6.01905223e-01
 2.50544305e-01 3.74982927e-01 2.77435737e-01]",[1.65000000e+00 3.16369850e-01 4.04940331e+02]
12102.999323411159,15365.70615307931,4.297461831539982,"[1.21029993e+04 2.88888889e+03 8.52757644e-01 7.25405138e-01
 4.17670669e-01 4.79015343e-01 3.98256004e-01]",[  1.65         0.44502565 373.81794078]
12102.999323411159,15636.752406238538,3.52692509044828,"[1.21029993e+04 3.11111111e+03 8.00400349e-01 6.41231793e-01
 2.99894307e-01 3.05815432e-01 2.43270919e-01]",[  1.80143098   0.45530867 422.64197172]
12102.999323411159,15859.962208858498,2.9613993426107488,"[1.21029993e+04 3.33333333e+03 7.91022784e-01 6.29512988e-01
 2.86193854e-01 2.46346138e-01 1.97338959e-01]",[  1.81390178   0.46822012 423.62955211]
12102.999323411159,16115.238016186351,2.557814913498639,"[1.21029993e+04 3.55555556e+03 8.29703517e-01 6.93732642e-01
 3.73303961e-01 2.97337142e-01 2.40198497e-01]",[1.85000000e+00 3.78222229e-01 4.56683137e+02]
12102.999323411159,16242.575737777424,2.286766690527214,"[1.21029993e+04 3.77777778e+03 7.98313081e-01 6.44876682e-01
 3.07066525e-01 2.10791648e-01 1.47343153e-01]",[  1.65         0.49423038 361.79863659]
12102.999323411159,16513.665905605856,2.571181456067484,"[1.21029993e+04 4.00000000e+03 8.01968506e-01 6.50227786e-01
 3.13256035e-01 2.09460723e-01 1.16384424e-01]",[  1.78862166   0.49329135 410.66658219]
12122.999323411159,14552.741655138416,26.533877486722172,"[1.21229993e+04 2.00000000e+03 8.49507588e-01 5.44387636e-01
 2.82624884e-01 3.62322790e-01 2.12296479e-01]",[1.65000000e+00 2.56750010e-01 4.29742332e+02]
12122.999323411159,14760.004969530723,14.456735499165042,"[1.21229993e+04 2.22222222e+03 6.89707012e-01 4.51461526e-01
 1.08768285e-01 3.58533252e-01 2.37336122e-01]",[1.65000000e+00 2.89515298e-01 4.14783424e+02]
12122.999323411159,14983.28734289571,9.330148516070626,"[1.21229993e+04 2.44444444e+03 7.67785159e-01 5.65665634e-01
 2.01462758e-01 3.92670771e-01 2.79630665e-01]",[1.65000000e+00 2.86947273e-01 4.15843575e+02]
12122.999323411159,15142.366587400586,6.757396532572357,"[1.21229993e+04 2.66666667e+03 8.07600544e-01 6.29829035e-01
 2.70936537e-01 3.94175693e-01 2.96204898e-01]",[  1.65         0.46905254 352.70059732]
12122.999323411159,15429.834965646332,5.404130965355189,"[1.21229993e+04 2.88888889e+03 7.91861641e-01 6.50586002e-01
 2.04137299e-01 4.64445036e-01 4.25954718e-01]",[1.65000000e+00 2.81969551e-01 4.17946753e+02]
12122.999323411159,15604.911240676694,3.947445072214234,"[1.21229993e+04 3.11111111e+03 7.26928583e-01 2.64582055e-01
 1.91878834e-01 2.72263870e-01 2.16495966e-01]",[  1.65         0.46075166 370.80080615]
12122.999323411159,15875.984843648766,3.2465820970841714,"[1.21229993e+04 3.33333333e+03 8.43928387e-01 4.96037539e-01
 4.18873657e-01 4.71286611e-01 3.79107293e-01]",[  1.79939009   0.46557507 419.6521869 ]
12122.999323411159,16083.215651163291,2.7739415921923865,"[1.21229993e+04 3.55555556e+03 8.30474177e-01 4.65223283e-01
 3.86477289e-01 4.20246401e-01 2.83013681e-01]",[  1.7651926    0.48835034 404.6607722 ]
12122.999323411159,16306.440706553869,2.815949330090522,"[1.21229993e+04 3.77777778e+03 8.03604505e-01 4.05014479e-01
 3.27490239e-01 3.43007266e-01 1.76129184e-01]",[  1.77160004   0.49169325 405.66360536]
12122.999323411159,16577.707787518353,2.4906904569940505,"[1.21229993e+04 4.00000000e+03 8.64004149e-01 5.48230310e-01
 4.74346030e-01 4.79585349e-01 2.64216409e-01]",[1.85000000e+00 3.86075231e-01 4.54708464e+02]
12142.999323411159,14504.409156016372,28.621756604148274,"[1.21429993e+04 2.00000000e+03 6.17537466e-01 3.80852393e-01
 3.36883675e-01 2.65061721e-01 1.23124447e-01]",[  1.65         0.49374889 361.40983261]
12142.999323411159,14727.6581063173,15.28267282670596,"[1.21429993e+04 2.22222222e+03 7.97849019e-01 5.95259755e-01
 2.20950346e-01 4.97006152e-01 3.70554767e-01]",[  1.65         0.49288983 362.43656068]
12142.999323411159,14999.136405841175,10.90274562784217,"[1.21429993e+04 2.44444444e+03 8.84457502e-01 7.53548603e-01
 4.36376157e-01 6.16169350e-01 5.15231759e-01]",[1.65000000e+00 2.97332828e-01 4.11692638e+02]
12142.999323411159,15190.293819891564,8.654067660590925,"[1.21429993e+04 2.66666667e+03 8.68390742e-01 7.22374600e-01
 3.85556318e-01 5.07739247e-01 4.10730535e-01]",[  1.65         0.41012098 380.62782981]
12142.999323411159,15429.641978294876,5.943254674827821,"[1.21429993e+04 2.88888889e+03 7.77365533e-01 5.92147848e-01
 1.45792220e-01 3.88066526e-01 3.49481855e-01]",[1.65000000e+00 3.39324987e-01 3.97753766e+02]
12142.999323411159,15636.774378386868,4.866524832177115,"[1.21429993e+04 3.11111111e+03 7.42795726e-01 5.39019441e-01
 1.02405354e-01 2.86604294e-01 2.15891683e-01]",[  1.67644442   0.44443078 382.66394386]
12142.999323411159,15844.055768958055,4.453757544211329,"[1.21429993e+04 3.33333333e+03 7.73914368e-01 5.92614803e-01
 1.47464133e-01 3.13580004e-01 2.13744292e-01]",[  1.65         0.47170083 367.72311221]
12142.999323411159,16115.166203580218,3.6919100168776824,"[1.21429993e+04 3.55555556e+03 8.21399741e-01 6.64827026e-01
 2.25665360e-01 3.84187682e-01 2.40732524e-01]",[  1.79799251   0.47211614 416.61132461]
12142.999323411159,16338.429744069708,3.5904412864584345,"[1.21429993e+04 3.77777778e+03 7.92332499e-01 3.44731242e-01
 2.63526139e-01 2.81511555e-01 1.24174257e-01]",[  1.80443256   0.47321682 417.65264288]
12142.999323411159,16561.612443723694,3.4293919000243105,"[1.21429993e+04 4.00000000e+03 8.25855814e-01 4.17358481e-01
 3.34972493e-01 3.42777202e-01 1.39766524e-01]",[  1.81360487   0.49593087 418.61312031]
